Sat 18 Oct 2025 23:20:43 IDT

SLURM_JOBID:		 7559337
SLURM_JOB_NODELIST:	 ise-cpu256-01 

configuration parmas running: problem_type=bbob es_algorithms=LES
Successfully loaded: sphere
 Loading Problems ..:   0%|          | 0/24 [00:00<?, ?it/s]
running the experiment ... [../../results/BBOBProblem/sphere/LearnedES/0]
Generation 016 | Mean fitness (Test): 44.48
Generation 416 | Mean fitness (Test): nan
Generation 432 | Mean fitness (Test): nan
Generation 448 | Mean fitness (Test): nan
Generation 464 | Mean fitness (Test): nan
Generation 480 | Mean fitness (Test): nan
Generation 496 | Mean fitness (Test): nan
Generation 512 | Mean fitness (Test): nan
Generation 528 | Mean fitness (Test): nan
Generation 544 | Mean fitness (Test): nan
Generation 560 | Mean fitness (Test): nan
Generation 576 | Mean fitness (Test): nan
Generation 592 | Mean fitness (Test): nan
Generation 608 | Mean fitness (Test): nan
Generation 624 | Mean fitness (Test): nan
Generation 640 | Mean fitness (Test): nan
Generation 656 | Mean fitness (Test): nan
Generation 672 | Mean fitness (Test): nan
Generation 688 | Mean fitness (Test): nan
Generation 704 | Mean fitness (Test): nan
Generation 720 | Mean fitness (Test): nan
Generation 736 | Mean fitness (Test): nan
Generation 752 | Mean fitness (Test): nan
Generation 768 | Mean fitness (Test): nan
Generation 784 | Mean fitness (Test): nan
Generation 800 | Mean fitness (Test): nan
Generation 816 | Mean fitness (Test): nan
Generation 832 | Mean fitness (Test): nan
Generation 848 | Mean fitness (Test): nan
Generation 864 | Mean fitness (Test): nan
Generation 880 | Mean fitness (Test): nan
Generation 896 | Mean fitness (Test): nan
Generation 912 | Mean fitness (Test): nan
Generation 928 | Mean fitness (Test): nan
Generation 944 | Mean fitness (Test): nan
Generation 960 | Mean fitness (Test): nan
Generation 976 | Mean fitness (Test): nan
Generation 992 | Mean fitness (Test): nan
Generation 1008 | Mean fitness (Test): nan
Generation 1024 | Mean fitness (Test): nan
Running ES algorithms:   0%|          | 0/1 [00:00<?, ?it/s][A
Running ES algorithms: 100%|██████████| 1/1 [14:33<00:00, 873.45s/it][ARunning ES algorithms: 100%|██████████| 1/1 [14:33<00:00, 873.45s/it]
Successfully loaded: katsuura
Loading Problems ..:  92%|█████████▏| 22/24 [2:43:41<21:30, 645.09s/it]
running the experiment ... [../../results/BBOBProblem/katsuura/LearnedES/0]
Generation 016 | Mean fitness (Test): 58.06
Generation 032 | Mean fitness (Test): 69.18
Generation 048 | Mean fitness (Test): 56.48
Generation 064 | Mean fitness (Test): 54.76
Generation 080 | Mean fitness (Test): 68.08
Generation 096 | Mean fitness (Test): 71.91
Generation 112 | Mean fitness (Test): 48.33
Generation 128 | Mean fitness (Test): 53.48
Generation 144 | Mean fitness (Test): 62.22
Generation 160 | Mean fitness (Test): 59.51
Generation 176 | Mean fitness (Test): 59.60
Generation 192 | Mean fitness (Test): 54.74
Generation 208 | Mean fitness (Test): 54.71
Generation 224 | Mean fitness (Test): 68.74
Generation 240 | Mean fitness (Test): 61.62
Generation 256 | Mean fitness (Test): 58.06
Generation 272 | Mean fitness (Test): 52.22
Generation 288 | Mean fitness (Test): 52.50
Generation 304 | Mean fitness (Test): 51.35
Generation 320 | Mean fitness (Test): 64.37
Generation 336 | Mean fitness (Test): 65.50
Generation 352 | Mean fitness (Test): 62.16
Generation 368 | Mean fitness (Test): 57.75
Generation 384 | Mean fitness (Test): 51.03
Generation 400 | Mean fitness (Test): 67.87
Generation 416 | Mean fitness (Test): 59.73
Generation 432 | Mean fitness (Test): 57.31
Generation 448 | Mean fitness (Test): 71.56
Generation 464 | Mean fitness (Test): 61.94
Generation 480 | Mean fitness (Test): 66.61
Generation 496 | Mean fitness (Test): 53.91
Generation 512 | Mean fitness (Test): 57.88
Generation 528 | Mean fitness (Test): 54.68
Generation 544 | Mean fitness (Test): 53.54
Generation 560 | Mean fitness (Test): 63.84
Generation 576 | Mean fitness (Test): 55.89
Generation 592 | Mean fitness (Test): 76.31
Generation 608 | Mean fitness (Test): 69.57
Generation 624 | Mean fitness (Test): 57.64
Generation 640 | Mean fitness (Test): 63.49
Generation 656 | Mean fitness (Test): 62.74
Generation 672 | Mean fitness (Test): 60.96
Generation 688 | Mean fitness (Test): 54.54
Generation 704 | Mean fitness (Test): 54.95
Generation 720 | Mean fitness (Test): 51.57
Generation 736 | Mean fitness (Test): 56.36
Generation 752 | Mean fitness (Test): 53.23
Generation 768 | Mean fitness (Test): 63.67
Generation 784 | Mean fitness (Test): 68.16
Generation 800 | Mean fitness (Test): 62.67
Generation 816 | Mean fitness (Test): 65.05
Generation 832 | Mean fitness (Test): 63.26
Generation 848 | Mean fitness (Test): 48.59
Generation 864 | Mean fitness (Test): 44.87
Generation 880 | Mean fitness (Test): 45.14
Generation 896 | Mean fitness (Test): 45.00
Generation 912 | Mean fitness (Test): 44.96
Generation 928 | Mean fitness (Test): 44.98
Generation 944 | Mean fitness (Test): 44.95
Generation 960 | Mean fitness (Test): 44.95
Generation 976 | Mean fitness (Test): 44.93
Generation 992 | Mean fitness (Test): 44.94
Generation 1008 | Mean fitness (Test): 44.93
Generation 1024 | Mean fitness (Test): 44.93
running the experiment ... [../../results/BBOBProblem/katsuura/LearnedES/1]
Generation 016 | Mean fitness (Test): 58.05
Generation 032 | Mean fitness (Test): 65.01
Generation 048 | Mean fitness (Test): 53.65
Generation 064 | Mean fitness (Test): 54.14
Generation 080 | Mean fitness (Test): 61.03
Generation 096 | Mean fitness (Test): 51.08
Generation 112 | Mean fitness (Test): 63.82
Generation 128 | Mean fitness (Test): 62.20
Generation 144 | Mean fitness (Test): 53.88
Generation 160 | Mean fitness (Test): 58.58
Generation 176 | Mean fitness (Test): 52.37
Generation 192 | Mean fitness (Test): 66.07
Generation 208 | Mean fitness (Test): 56.43
Generation 224 | Mean fitness (Test): 59.26
Generation 240 | Mean fitness (Test): 74.61
Generation 256 | Mean fitness (Test): 55.60
Generation 272 | Mean fitness (Test): 74.68
Generation 288 | Mean fitness (Test): 58.11
Generation 304 | Mean fitness (Test): 63.36
Generation 320 | Mean fitness (Test): 79.17
Generation 336 | Mean fitness (Test): 53.27
Generation 352 | Mean fitness (Test): 56.29
Generation 368 | Mean fitness (Test): 64.66
Generation 384 | Mean fitness (Test): 63.26
Generation 400 | Mean fitness (Test): 49.64
Generation 416 | Mean fitness (Test): 65.99
Generation 432 | Mean fitness (Test): 64.43
Generation 448 | Mean fitness (Test): 79.05
Generation 464 | Mean fitness (Test): 60.73
Generation 480 | Mean fitness (Test): 63.91
Generation 496 | Mean fitness (Test): 59.88
Generation 512 | Mean fitness (Test): 63.89
Generation 528 | Mean fitness (Test): 64.71
Generation 544 | Mean fitness (Test): 55.47
Generation 560 | Mean fitness (Test): 70.40
Generation 576 | Mean fitness (Test): 47.67
Generation 592 | Mean fitness (Test): 59.57
Generation 608 | Mean fitness (Test): 57.40
Generation 624 | Mean fitness (Test): 62.06
Generation 640 | Mean fitness (Test): 66.30
Generation 656 | Mean fitness (Test): 61.21
Generation 672 | Mean fitness (Test): 57.27
Generation 688 | Mean fitness (Test): 49.58
Generation 704 | Mean fitness (Test): 53.95
Generation 720 | Mean fitness (Test): 65.51
Generation 736 | Mean fitness (Test): 70.46
Generation 752 | Mean fitness (Test): 67.44
Generation 768 | Mean fitness (Test): 62.62
Generation 784 | Mean fitness (Test): 51.67
Generation 800 | Mean fitness (Test): 52.77
Generation 816 | Mean fitness (Test): 63.23
Generation 832 | Mean fitness (Test): 68.08
Generation 848 | Mean fitness (Test): 67.84
Generation 864 | Mean fitness (Test): 67.20
Generation 880 | Mean fitness (Test): 64.47
Generation 896 | Mean fitness (Test): 56.59
Generation 912 | Mean fitness (Test): 71.22
Generation 928 | Mean fitness (Test): 55.51
Generation 944 | Mean fitness (Test): 51.68
Generation 960 | Mean fitness (Test): 48.43
Generation 976 | Mean fitness (Test): 45.76
Generation 992 | Mean fitness (Test): 45.32
Generation 1008 | Mean fitness (Test): 45.49
Generation 1024 | Mean fitness (Test): 45.50
running the experiment ... [../../results/BBOBProblem/katsuura/LearnedES/2]
Generation 016 | Mean fitness (Test): 56.20
Generation 032 | Mean fitness (Test): 65.07
Generation 048 | Mean fitness (Test): 57.92
Generation 064 | Mean fitness (Test): 57.35
Generation 080 | Mean fitness (Test): 67.53
Generation 096 | Mean fitness (Test): 53.46
Generation 112 | Mean fitness (Test): 50.54
Generation 128 | Mean fitness (Test): 55.52
Generation 144 | Mean fitness (Test): 70.92
Generation 160 | Mean fitness (Test): 56.77
Generation 176 | Mean fitness (Test): 57.55
Generation 192 | Mean fitness (Test): 65.19
Generation 208 | Mean fitness (Test): 60.06
Generation 224 | Mean fitness (Test): 54.29
Generation 240 | Mean fitness (Test): 51.29
Generation 256 | Mean fitness (Test): 70.55
Generation 272 | Mean fitness (Test): 64.89
Generation 288 | Mean fitness (Test): 54.50
Generation 304 | Mean fitness (Test): 50.37
Generation 320 | Mean fitness (Test): 63.00
Generation 336 | Mean fitness (Test): 65.43
Generation 352 | Mean fitness (Test): 65.38
Generation 368 | Mean fitness (Test): 61.22
Generation 384 | Mean fitness (Test): 53.12
Generation 400 | Mean fitness (Test): 62.91
Generation 416 | Mean fitness (Test): 55.42
Generation 432 | Mean fitness (Test): 64.05
Generation 448 | Mean fitness (Test): 54.29
Generation 464 | Mean fitness (Test): 58.29
Generation 480 | Mean fitness (Test): 60.38
Generation 496 | Mean fitness (Test): 59.98
Generation 512 | Mean fitness (Test): 62.43
Generation 528 | Mean fitness (Test): 64.14
Generation 544 | Mean fitness (Test): 66.81
Generation 560 | Mean fitness (Test): 53.16
Generation 576 | Mean fitness (Test): 59.51
Generation 592 | Mean fitness (Test): 56.62
Generation 608 | Mean fitness (Test): 56.77
Generation 624 | Mean fitness (Test): 67.78
Generation 640 | Mean fitness (Test): 70.73
Generation 656 | Mean fitness (Test): 51.71
Generation 672 | Mean fitness (Test): 53.65
Generation 688 | Mean fitness (Test): 53.17
Generation 704 | Mean fitness (Test): 47.06
Generation 720 | Mean fitness (Test): 45.47
Generation 736 | Mean fitness (Test): 45.30
Generation 752 | Mean fitness (Test): 45.09
Generation 768 | Mean fitness (Test): 45.43
Generation 784 | Mean fitness (Test): 45.55
Generation 800 | Mean fitness (Test): 45.65
Generation 816 | Mean fitness (Test): 45.64
Generation 832 | Mean fitness (Test): 45.65
Generation 848 | Mean fitness (Test): 45.65
Generation 864 | Mean fitness (Test): 45.65
Generation 880 | Mean fitness (Test): 45.65
Generation 896 | Mean fitness (Test): 45.64
Generation 912 | Mean fitness (Test): 45.63
Generation 928 | Mean fitness (Test): 45.65
Generation 944 | Mean fitness (Test): 45.66
Generation 960 | Mean fitness (Test): 45.67
Generation 976 | Mean fitness (Test): 45.67
Generation 992 | Mean fitness (Test): 45.62
Generation 1008 | Mean fitness (Test): 45.64
Generation 1024 | Mean fitness (Test): 45.67
running the experiment ... [../../results/BBOBProblem/katsuura/LearnedES/3]
Generation 016 | Mean fitness (Test): 52.86
Generation 032 | Mean fitness (Test): 53.87
Generation 048 | Mean fitness (Test): 63.82
Generation 064 | Mean fitness (Test): 63.80
Generation 080 | Mean fitness (Test): 52.25
Generation 096 | Mean fitness (Test): 69.17
Generation 112 | Mean fitness (Test): 60.66
Generation 128 | Mean fitness (Test): 57.08
Generation 144 | Mean fitness (Test): 74.71
Generation 160 | Mean fitness (Test): 59.15
Generation 176 | Mean fitness (Test): 60.95
Generation 192 | Mean fitness (Test): 75.45
Generation 208 | Mean fitness (Test): 56.38
Generation 224 | Mean fitness (Test): 48.32
Generation 240 | Mean fitness (Test): 57.48
Generation 256 | Mean fitness (Test): 62.63
Generation 272 | Mean fitness (Test): 58.37
Generation 288 | Mean fitness (Test): 60.92
Generation 304 | Mean fitness (Test): 57.14
Generation 320 | Mean fitness (Test): 55.43
Generation 336 | Mean fitness (Test): 59.83
Generation 352 | Mean fitness (Test): 58.61
Generation 368 | Mean fitness (Test): 75.80
Generation 384 | Mean fitness (Test): 71.39
Generation 400 | Mean fitness (Test): 59.90
Generation 416 | Mean fitness (Test): 56.42
Generation 432 | Mean fitness (Test): 65.60
Generation 448 | Mean fitness (Test): 60.13
Generation 464 | Mean fitness (Test): 58.58
Generation 480 | Mean fitness (Test): 71.95
Generation 496 | Mean fitness (Test): 61.70
Generation 512 | Mean fitness (Test): 68.72
Generation 528 | Mean fitness (Test): 59.36
Generation 544 | Mean fitness (Test): 58.14
Generation 560 | Mean fitness (Test): 62.86
Generation 576 | Mean fitness (Test): 68.73
Generation 592 | Mean fitness (Test): 58.20
Generation 608 | Mean fitness (Test): 54.61
Generation 624 | Mean fitness (Test): 47.16
Generation 640 | Mean fitness (Test): 61.44
Generation 656 | Mean fitness (Test): 69.75
Generation 672 | Mean fitness (Test): 55.06
Generation 688 | Mean fitness (Test): 54.33
Generation 704 | Mean fitness (Test): 63.25
Generation 720 | Mean fitness (Test): 56.61
Generation 736 | Mean fitness (Test): 53.69
Generation 752 | Mean fitness (Test): 49.76
Generation 768 | Mean fitness (Test): 55.56
Generation 784 | Mean fitness (Test): 65.90
Generation 800 | Mean fitness (Test): 65.50
Generation 816 | Mean fitness (Test): 67.57
Generation 832 | Mean fitness (Test): 53.94
Generation 848 | Mean fitness (Test): 46.18
Generation 864 | Mean fitness (Test): 45.30
Generation 880 | Mean fitness (Test): 44.97
Generation 896 | Mean fitness (Test): 45.01
Generation 912 | Mean fitness (Test): 44.93
Generation 928 | Mean fitness (Test): 44.96
Generation 944 | Mean fitness (Test): 44.91
Generation 960 | Mean fitness (Test): 44.98
Generation 976 | Mean fitness (Test): 44.84
Generation 992 | Mean fitness (Test): 44.92
Generation 1008 | Mean fitness (Test): 44.89
Generation 1024 | Mean fitness (Test): 44.98
running the experiment ... [../../results/BBOBProblem/katsuura/LearnedES/4]
Generation 016 | Mean fitness (Test): 60.05
Generation 032 | Mean fitness (Test): 58.73
Generation 048 | Mean fitness (Test): 70.32
Generation 064 | Mean fitness (Test): 50.54
Generation 080 | Mean fitness (Test): 71.72
Generation 096 | Mean fitness (Test): 62.58
Generation 112 | Mean fitness (Test): 60.37
Generation 128 | Mean fitness (Test): 58.09
Generation 144 | Mean fitness (Test): 67.45
Generation 160 | Mean fitness (Test): 61.67
Generation 176 | Mean fitness (Test): 61.05
Generation 192 | Mean fitness (Test): 52.39
Generation 208 | Mean fitness (Test): 49.23
Generation 224 | Mean fitness (Test): 63.00
Generation 240 | Mean fitness (Test): 54.45
Generation 256 | Mean fitness (Test): 56.99
Generation 272 | Mean fitness (Test): 55.13
Generation 288 | Mean fitness (Test): 67.51
Generation 304 | Mean fitness (Test): 50.32
Generation 320 | Mean fitness (Test): 54.02
Generation 336 | Mean fitness (Test): 53.86
Generation 352 | Mean fitness (Test): 80.24
Generation 368 | Mean fitness (Test): 60.76
Generation 384 | Mean fitness (Test): 53.60
Generation 400 | Mean fitness (Test): 55.23
Generation 416 | Mean fitness (Test): 62.22
Generation 432 | Mean fitness (Test): 53.37
Generation 448 | Mean fitness (Test): 60.03
Generation 464 | Mean fitness (Test): 64.01
Generation 480 | Mean fitness (Test): 55.12
Generation 496 | Mean fitness (Test): 53.43
Generation 512 | Mean fitness (Test): 59.72
Generation 528 | Mean fitness (Test): 65.17
Generation 544 | Mean fitness (Test): 49.87
Generation 560 | Mean fitness (Test): 50.88
Generation 576 | Mean fitness (Test): 58.89
Generation 592 | Mean fitness (Test): 59.46
Generation 608 | Mean fitness (Test): 56.19
Generation 624 | Mean fitness (Test): 56.35
Generation 640 | Mean fitness (Test): 50.79
Generation 656 | Mean fitness (Test): 64.87
Generation 672 | Mean fitness (Test): 52.42
Generation 688 | Mean fitness (Test): 71.75
Generation 704 | Mean fitness (Test): 58.59
Generation 720 | Mean fitness (Test): 60.66
Generation 736 | Mean fitness (Test): 51.90
Generation 752 | Mean fitness (Test): 64.03
Generation 768 | Mean fitness (Test): 57.60
Generation 784 | Mean fitness (Test): 60.29
Generation 800 | Mean fitness (Test): 51.58
Generation 816 | Mean fitness (Test): 56.07
Generation 832 | Mean fitness (Test): 52.20
Generation 848 | Mean fitness (Test): 45.78
Generation 864 | Mean fitness (Test): 45.17
Generation 880 | Mean fitness (Test): 44.89
Generation 896 | Mean fitness (Test): 44.80
